TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
94370210684161 0.0276522 0.0438096 14.5892
94370210684162 0.025564 0.0406082 14.6554
94370210684163 0.0249082 0.0435294 14.7239
94370210684164 0.0232768 0.042745 14.79
94370210684165 0.0262429 0.0517003 14.8681
94370210684166 0.031551 0.0545013 14.9542
94370210684167 0.0369376 0.0493736 15.0406
94370210684168 0.0258682 0.0429954 15.1096
94370210684169 0.0266177 0.0590463 15.1953
94370210684170 0.0236535 0.0393697 15.2584
94370210684171 0.0251194 0.0458484 15.3294
94370210684172 0.0269284 0.0409693 15.3974
94370210684173 0.0285866 0.0591005 15.4852
94370210684174 0.0280914 0.0506953 15.564
94370210684175 0.0341779 0.0624818 15.6607
94370210684176 0.0292483 0.0399892 15.7301
94370210684177 0.0325641 0.039269 15.802
94370210684178 0.0242089 0.0547591 15.881
94370210684179 0.026903 0.0474376 15.9554
94370210684180 0.0285384 0.0422577 16.0263
94370210684181 0.0271093 0.043149 16.0966
94370210684182 0.0298799 0.0477344 16.1743
94370210684183 0.0295221 0.0474765 16.2514
94370210684184 0.0269035 0.0453539 16.3238
94370210684185 0.0291329 0.0489024 16.4019
94370210684186 0.0265949 0.0554767 16.484
94370210684187 0.0312261 0.077306 16.5926
94370210684188 0.0314695 0.0563767 16.6805
94370210684189 0.0317103 0.0483454 16.7606
94370210684190 0.041283 0.066608 16.8686
94370210684191 0.034359 0.0476694 16.9507
94370210684192 0.0385909 0.060573 17.05
94370210684193 0.0385301 0.055958 17.1446
94370210684194 0.0384766 0.0647001 17.2479
94370210684195 0.0357154 0.0679674 17.3516
94370210684196 0.0355728 0.0457723 17.4331
94370210684197 0.0353935 0.0489412 17.5175
94370210684198 0.0342889 0.0451729 17.5971
94370210684199 0.0347816 0.0741824 17.7062
94370210684200 0.0422704 0.0541418 17.8027
94370210684201 0.0315985 0.042723 17.8771
94370210684202 0.0378495 0.0574777 17.9725
94370210684203 0.0379098 0.0513481 18.0619
94370210684204 0.0346094 0.0493963 18.146
94370210684205 0.0390916 0.0478702 18.233
94370210684206 0.0347585 0.0422798 18.3101
94370210684207 0.0365831 0.0417756 18.3886
94370210684208 0.0322656 0.042066 18.463
94370210684209 0.0340868 0.050518 18.5477
94370210684210 0.0310406 0.0471903 18.6259
94370210684211 0.0369893 0.0477126 18.7107
94370210684212 0.0323051 0.0512394 18.7944
94370210684213 0.033447 0.0433908 18.8713
94370210684214 0.0359186 0.0422535 18.9495
94370210684215 0.044737 0.0439871 19.0383
94370210684216 0.0392466 0.056252 19.1339
94370210684217 0.0332753 0.0542469 19.2215
94370210684218 0.0347073 0.0484397 19.3048
94370210684219 0.0360627 0.0407633 19.3817
94370210684220 0.0371299 0.0455516 19.4644
94370210684221 0.0440698 0.0634053 19.572
94370210684222 0.0433497 0.044469 19.6599
94370210684223 0.0382079 0.0541341 19.7523
94370210684224 0.0374388 0.0519642 19.8419
94370210684225 0.0399323 0.0488819 19.9308
94370210684226 0.0376694 0.0553039 20.0238
94370210684227 0.0371211 0.0568458 20.1179
94370210684228 0.0387055 0.0469926 20.2036
94370210684229 0.0371312 0.0444538 20.2853
94370210684230 0.0432064 0.0582949 20.3868
94370210684231 0.0370109 0.0412029 20.4651
94370210684232 0.0408879 0.0477372 20.5538
94370210684233 0.0384275 0.040687 20.633
94370210684234 0.039451 0.0470987 20.7196
94370210684235 0.0391312 0.0494843 20.8083
94370210684236 0.03762 0.0585661 20.9046
94370210684237 0.0427204 0.0544796 21.0019
94370210684238 0.04777 0.0457036 21.0954
94370210684239 0.0442657 0.0535563 21.1933
94370210684240 0.047679 0.0484601 21.2895
94370210684241 0.0436413 0.0564966 21.3897
94370210684242 0.0426143 0.0457569 21.4781
94370210684243 0.0491127 0.0546263 21.5819
94370210684244 0.0475082 0.0514254 21.681
94370210684245 0.0452678 0.0472274 21.7735
94370210684246 0.0444078 0.051075 21.8691
94370210684247 0.0431658 0.053457 21.9658
94370210684248 0.0451148 0.0493219 22.0603
94370210684249 0.0433324 0.0430043 22.1467
