TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
316 0.0117448 0.0219661 25.9765
317 0.0112517 0.0160161 26.0539
318 0.020441 0.028274 26.1529
319 0.017208 0.0166781 26.237
320 0.0201103 0.0295814 26.3369
321 0.0161242 0.0222809 26.4255
322 0.0140871 0.0196671 26.5094
323 0.0142006 0.0236655 26.5974
324 0.0183708 0.0228049 26.6888
325 0.0188333 0.0243162 26.7821
326 0.0248503 0.0298369 26.887
327 0.0160722 0.0176359 26.9709
328 0.0159389 0.0214097 27.0584
329 0.0143227 0.0161258 27.139
330 0.016834 0.0189594 27.225
331 0.0203585 0.0179191 27.3134
332 0.0154302 0.0176157 27.3966
333 0.0140623 0.0194842 27.4803
334 0.0182395 0.017568 27.5663
335 0.0336423 0.0243688 27.6745
336 0.0176246 0.0183713 27.7606
337 0.0173455 0.0219847 27.8501
338 0.016485 0.0268587 27.9437
339 0.0249807 0.0298075 28.0487
340 0.0241367 0.0403475 28.1633
341 0.0682147 0.068535 28.3503
342 0.0946262 0.0620456 28.5575
343 0.0257492 0.029991 28.6634
344 0.0381878 0.0505719 28.803
345 0.06212 0.0519592 28.9674
346 0.0312566 0.0364374 29.0858
347 0.0435911 0.0416635 29.2218
348 0.0405305 0.0336449 29.3463
349 0.0866465 0.0599379 29.5431
350 0.0463409 0.0379555 29.6776
351 0.0344153 0.0436642 29.8059
352 0.0278658 0.0327008 29.9167
353 0.0208427 0.0186665 30.0063
354 0.0193973 0.0200351 30.096
355 0.025427 0.0353069 30.2069
356 0.0311702 0.0300378 30.3183
357 0.042574 0.0595333 30.4706
358 0.0529662 0.0334181 30.6073
359 0.0573712 0.118249 30.8331
360 0.0681269 0.0783623 31.0298
361 0.0498346 0.0354697 31.1652
362 0.0259734 0.0348046 31.2761
363 0.0334195 0.0298359 31.3897
364 0.0316819 0.0409389 31.5125
365 0.0484625 0.0311128 31.6422
366 0.0329478 0.0299364 31.7552
367 0.04224 0.0542081 31.9026
368 0.0546433 0.0582067 32.066
369 0.0480345 0.0424164 32.2066
370 0.0357339 0.0252433 32.3178
371 0.0459435 0.0487182 32.4627
372 0.0508807 0.0318578 32.5956
373 0.0387575 0.0316356 32.7161
374 0.0475717 0.0385527 32.8531
375 0.0417505 0.0467149 32.992
376 0.0309898 0.0294695 33.103
377 0.0408829 0.0372098 33.2314
378 0.0432934 0.0378372 33.3628
379 0.0462062 0.0293668 33.4889
380 0.0579138 0.0686058 33.6657
381 0.0896298 0.0951373 33.9007
382 0.0442027 0.0555243 34.0506
383 0.0252692 0.0292535 34.1553
384 0.0431163 0.0408736 34.29
385 0.0434278 0.0487755 34.4326
386 0.0328371 0.0330096 34.5486
387 0.0470361 0.0588001 34.7047
388 0.025803 0.0297004 34.8104
389 0.0228637 0.0202509 34.9037
390 0.0196911 0.0203413 34.9939
391 0.0237772 0.0231559 35.091
392 0.0245477 0.0246719 35.1904
393 0.0242079 0.0223185 35.2871
394 0.0264822 0.0199992 35.3838
395 0.0208564 0.0237526 35.4786
396 0.0208403 0.0186478 35.5683
397 0.0265644 0.0236667 35.6687
398 0.0279819 0.0229828 35.7698
399 0.0369899 0.0253027 35.8823
400 0.0228917 0.0217269 35.977
401 0.0230476 0.0270657 36.0773
402 0.0242392 0.0210106 36.1728
403 0.0212194 0.0226717 36.2669
404 0.0199368 0.0216908 36.3587
405 0.0249401 0.0186686 36.4524
406 0.0218412 0.019695 36.5442
407 0.0166032 0.0185872 36.6296
408 0.019421 0.0216016 36.7207
409 0.0250581 0.0207965 36.8167
410 0.0231567 0.0215528 36.9116
411 0.0203359 0.0177905 36.9999
412 0.0257978 0.0173585 37.0932
413 0.0233307 0.0210016 37.1877
414 0.0185169 0.0211296 37.2775
415 0.0197586 0.0223475 37.3698
416 0.0213514 0.0217247 37.4631
417 0.0245908 0.0174021 37.5553
418 0.0250736 0.0274484 37.658
419 0.0235615 0.0209683 37.7527
420 0.0217547 0.0212948 37.846
421 0.0199896 0.0220077 37.9381
422 0.0235543 0.021538 38.0334
